"","Names","ALB","ARE","ARG","AUS","AUT","BEL","BGR","BIH","BLR","BRA","BRN","CAN","CHE","CHL","COL","CRI","CZE","DEU","DNK","DOM","ESP","EST","FIN","FRA","GBR","GEO","GRC","HRV","HUN","IDN","IRL","ISL","ISR","ITA","JOR","JPN","KAZ","KOR","KSV","LBN","LTU","LUX","LVA","MAR","MDA","MEX","MKD","MLT","MNE","MYS","NLD","NOR","NZL","PAN","PER","PHL","POL","PRT","QAT","ROU","RUS","SAU","SGP","SRB","SVK","SVN","SWE","TAP","THA","TUR","UKR","URY","USA","VNM"
"283","U3R05 Upp","3.62598789102408","4.83734454764008","2.14274230629484","2.57848230052499","2.73659864950607","2.21017058949482","3.36241378192691","2.73428895719661","2.60036992040779","2.40314822009265","2.89261100036453","2.40201101131135","2.93153992366795","2.51818233865107","2.18299668260745","2.36367575335498","2.78986489275873","2.63189944724618","2.5600455439171","2.92272073629409","2.34626624817353","2.63775923958837","3.67347629279448","2.53651560237265","2.23790561072232","3.79685442952417","3.30472905041527","3.07366500775721","2.44030548936922","2.91490347084207","2.51101030278259","3.3351217309475","4.21164685176907","2.61142560264183","4.87551694786184","2.6569755535329","3.05530350131727","2.6664435980402","3.04075044912473","2.36492802114839","3.04963760142669","2.57237301571213","3.15500780056345","2.92457737022136","3.64624343334984","1.87392280146658","3.58870683922466","4.17536472000867","3.08208414236512","2.39671745093286","2.82716960344182","3.48194018254417","2.69207715011449","1.89381664441693","1.64191446624154","2.51896716177936","2.97854791834593","2.52791888004196","5.5526550457703","2.89441133895241","2.67300151586355","5.36809244151382","2.3885481647638","3.21675693742155","2.67700226644525","3.36527170440136","2.73652004687608","2.47776444864318","4.00044473384777","3.05003694371243","3.1776812211694","2.31889861504115","2.6191088435204","2.77976164490995"
"284","U3R10 Low","2.1321183142552","2.92480854930728","1.29370896437862","1.68310605148264","1.494154641487","1.32490050421127","1.83720627516617","1.65711199977114","1.56048713383082","1.55917929597127","1.91675745901331","1.6591056418025","1.67544775990266","1.46909879765169","1.28868260739948","1.38509630865154","1.62704427498983","1.51949889426488","1.69848980085728","1.74377071177145","1.58289770748738","1.53326975211366","2.16320244598655","1.5304880110538","1.35740787357889","2.18985624008165","1.98500247776993","1.82488049106942","1.33908011004516","1.6305073513682","1.46551822151986","1.88383540977527","2.25036400314523","1.47557291185831","2.41486682778326","1.47588213005252","2.03595349133818","1.41736673872456","1.79341195809974","1.32104758936342","1.91145613094348","1.634203939998","1.85312145402142","1.91119710772892","2.06792572556708","1.03355498773691","2.19296986261015","2.34168295886425","1.88061954052511","1.50582423524634","1.65484787572546","2.10852085899838","1.5633804753525","1.17547775471748","1.0301589302504","1.59971920703285","1.77252884535957","1.45204299793518","3.45155907190954","1.58674196114766","1.58321388981348","2.7283137236794","1.45956749956623","1.81759821279701","1.60299128491302","2.08550746495295","1.57692562198866","1.42452871524095","2.26303523913904","1.52149625781979","1.68661459802293","1.35667316260436","1.4540925061363","1.52992009086995"
"285","U3R10 Upp","2.84724334215575","3.41321994889418","1.72842413848915","1.99997571006778","2.25156157801178","1.79359046838612","2.60706451976399","2.29069555297335","2.07764545635165","1.96505677831708","2.35748953644235","2.03413425781537","2.21843288585639","1.96796007895215","1.79164169291049","1.87822962006665","2.28369738322444","2.00132087643497","2.19884025712826","2.3953154377384","1.88906098214893","2.08412933456468","2.75337288087392","2.01506938419544","1.83570929899476","2.8007184891562","2.64567501472871","2.37964424541482","2.08297393944839","2.36887329270411","2.04069889581179","2.54404534348976","3.00974253010488","1.99530472808579","3.48811407393888","2.07936637737033","2.45878286336078","2.08648662167997","2.52459631195845","1.95160118387561","2.44254741977911","2.05858044613645","2.43605181049078","2.4762123105719","2.70707071258829","1.57456097794048","2.73972192301158","3.02957369604989","2.38912190284986","1.9932325481338","2.14923132342474","2.59686568510449","2.07916166603205","1.72455871927735","1.52087924329885","2.10882736008895","2.30878246456185","2.03443390577859","3.79250685117633","2.33846737354062","2.11168769040533","3.7812838853142","1.82042316854254","2.43787967414538","2.16361162833589","2.63060460887025","2.12605271195639","1.9419731066209","3.06158958778784","2.32013995943829","2.39686180397877","1.95312616112391","1.94215187274302","2.12872798342594"
"286","U3R90 Low","0.457046901292412","0.550463426683772","0.647802002420626","0.580001889776874","0.607316091217171","0.639893961765094","0.473373901070186","0.484110413658037","0.609919563855669","0.659023240202032","0.636816740127993","0.568294188261532","0.49086923505061","0.685219293219145","0.824369726294295","0.626643719847109","0.464889773226772","0.560051629781121","0.480652568682832","0.480811037742476","0.557506573414979","0.46192374054679","0.282683487527905","0.666811884921833","0.529350062404146","0.411450545603759","0.447685702647589","0.489276229943242","0.483854813807645","0.463991247441138","0.590497563505058","0.516828114202929","0.591409225393876","0.58726931703433","0.361094862321487","0.618874538446954","0.675812620577866","0.612320955911765","0.554436643714735","0.599549412721521","0.435315768823322","0.528208738005291","0.492091329980253","0.576138156906907","0.412172104233606","0.693084720708092","0.290238214344011","0.539404570227915","0.514152897706996","0.537793624655305","0.586816204123094","0.426986674849291","0.543953864959092","0.722624981563444","0.804993294456152","0.54759406713694","0.475148595012205","0.597332791716744","0.563314209164238","0.445841282677145","0.575184791419393","0.305126454705019","0.576514521934576","0.427677114662881","0.492775807641275","0.36050052866111","0.520011719728376","0.53978421116442","0.351513891620837","0.564932446932367","0.457862813311767","0.624259352061071","0.560415211498623","0.629924026412647"
"287","U3R90 Upp","0.678797627182774","0.791905354219014","0.998044818206025","0.830163431893391","0.942165844411573","0.925093283950419","0.782118018553018","0.781003388665852","0.967532289396013","0.889096010342141","0.884250374009769","0.766183917224346","0.832682668278205","1.08901885233878","1.22505529621478","1.04527654470055","0.768888910959912","0.878526488766156","0.812327630571296","0.786448513400997","0.73204451879482","0.742387829505557","0.52932607714269","0.987736122088348","0.941021008006306","0.691748891939729","0.746596198529854","0.812833775084098","0.807135448229475","0.805792267240926","0.981423449784014","0.875989068051339","0.933424671348401","0.915182593621566","0.63598888601113","1.01295625777352","0.877425194367566","1.08956874656167","0.879035141476947","0.904400030800933","0.69927027433693","0.828573418161807","0.854671068114892","0.834102492885446","0.752638485907613","1.03511780473459","0.496012209575878","0.895239942109312","0.799154254737118","0.897774566627168","0.975555557550866","0.715850425561859","0.887689847359221","1.12852699031682","1.22482240964842","0.840528372399976","0.793555865547248","0.957214831043829","0.714714936819322","0.770567679888191","0.844032453792111","0.566097169476975","0.906320164669171","0.718134115612786","0.802766795615132","0.70819129394429","0.821304764127295","1.24668184088312","0.733993873295909","0.881738045733847","0.802557849800677","0.981821688188945","1.00492973875826","0.953171940199468"
"288","U3R95 Low","0.41942628321646","0.522737559483778","0.614674922972883","0.506609346036269","0.554763766024482","0.619056727972119","0.397600042693688","0.440927985076254","0.544723408254002","0.58775408996162","0.547198500533318","0.479586034188614","0.42489705718641","0.642217731767819","0.726589950255699","0.590881315753622","0.471854470115141","0.522022887605834","0.314787964788633","0.453361351218004","0.50395599294938","0.407421578215721","0.211995841242704","0.618008840081832","0.476768675028876","0.318940688403504","0.407647415504016","0.401131414984014","0.400753248030147","0.436404838207803","0.498255290297902","0.477718836515928","0.575523903793947","0.514793130296009","0.304513378328652","0.559764056010993","0.684076460666296","0.580079663027686","0.550349614173521","0.496728171261816","0.360221578389715","0.497708261392399","0.38769099703256","0.589200222561436","0.294444190441261","0.60406339147775","0.213734047153559","0.454826526948346","0.460224961051508","0.459364120741696","0.495454569292265","0.330722182396377","0.4488998606874","0.671885457597048","0.79062684215607","0.427516882087034","0.361583999149524","0.441837222361","0.537203956646095","0.382788184449842","0.479973144939805","0.274322369506156","0.488601614176534","0.375173037384759","0.471498094823311","0.216229605660184","0.45629249159552","0.387332141281584","0.275611524281567","0.520238454039676","0.399605430828775","0.561949477819141","0.496784232973014","0.574467517152506"
"289","U3R95 Upp","0.753554272774193","0.828367087335041","1.04510723805486","0.877145395996588","0.993569283090612","1.02963149271675","0.822642474755868","0.905962580191068","1.03903618925562","0.937839559843432","0.914437853471497","0.808293747332359","0.958767994675377","1.19583309867442","1.29937305315683","1.24899462976953","0.822372648803789","1.02542696754494","0.92742165346269","0.855273481588005","0.731850179303536","0.895438827553764","0.532407965061548","1.08036861115436","1.01391732956592","0.694176102903223","0.842220956738597","0.841950453323011","0.864304039907748","0.945441051271677","1.14210995546629","1.05247614495357","1.08983696693721","0.986685187877276","0.682191522832825","1.0857756455006","0.987541438565741","1.24064410602984","1.00305712126094","0.981386419119322","0.779936210410495","0.849247850714506","0.853099757951351","0.973882825731306","0.734506857541901","1.05765692600606","0.546284224057176","1.12106555389249","0.848952366057112","0.995689534547673","1.03127511160592","0.727886001143018","0.935868927464401","1.24350088728448","1.37216533555781","0.867391458103654","0.879881335076037","1.06400793350219","0.781383473508552","0.792315806675833","0.884593011455684","0.62718723041822","0.93286048156832","0.754322814188689","0.880799462222056","0.758625828571522","0.975367979674374","1.37045846827013","0.783742978410105","0.970372403265114","0.805976132248794","1.13717021804439","1.14830742316614","1.1028753382853"
"290","TPR05 Low","2.43594497679219","5.79943101497536","1.34267629192772","2.22960566684053","1.68186792041178","1.38059025754765","2.03803858957772","1.6438785561101","1.6521416283738","1.55488761010991","2.0640240530825","1.89328560768521","1.93494711672978","1.67722679763111","1.32392036124114","1.27390621538442","1.55905147410329","1.58502737604577","1.88781614189464","1.62703214303711","1.80989160342976","1.65014967267486","2.66716108711958","1.7595981542244","1.35909775032709","2.48977727195501","2.31385683836705","2.24215690597276","1.22723823723198","1.58586598099138","1.70938639717749","2.16042520464541","2.94754405144764","1.71328848282849","3.36030470125942","1.66756694095537","2.43648802545994","1.43338991823855","2.01861850522377","1.24323066143931","2.31527234689176","1.91578165283392","2.05473923571428","1.93592564311323","2.14765003026623","0.880047933277792","2.38832756818655","2.80399588479437","2.12152251295166","1.50614524564737","1.80795722185753","3.07430543854088","2.00130726867244","0.99469824338389","0.837470439781861","1.50404950105962","1.99113390576165","1.49949949911105","7.42216791426962","1.37232198718261","1.62973218961273","2.77677295082219","1.82958932669849","2.05108839397616","1.49480721824781","2.5274527972135","1.94309601219679","1.7105605756476","3.0163219690067","1.68767857081246","1.7975188201062","1.39440586105008","1.7682061669496","1.68600180929367"
"291","TPR05 Upp","5.19649912664714","9.61110271503054","2.61626681785316","3.2450489375306","3.57461807697882","2.65475382749033","5.07007013903326","3.20467559128043","3.13918472802026","2.6602382642162","3.36206253324435","2.77056856441426","3.57876332120644","3.11224571375468","2.66458041184458","2.41181765015547","3.53008342965858","3.11612073968441","3.36177699881117","3.5298571181021","2.7802654835485","3.22855425053271","5.36991500194897","3.19343042155178","2.43522269179612","5.67428335821656","5.22838936683919","4.62809593101823","2.75459920801458","3.20647684128553","3.19015035186275","5.45182811147809","7.57354325042321","3.70594336173982","9.87232098878473","3.40217160476796","3.91379755782493","3.70787209528701","3.88110163212373","2.52061603323346","4.34487271347471","3.52243220418859","4.25667575423922","3.44278371549334","5.32632769443943","2.0175149930355","4.95637486505103","6.20272183807734","4.1154524044893","2.78348974657435","3.65491638486747","5.93357646303011","3.89630004153478","1.93645274779595","1.64967720412257","2.56997937820276","3.77857097254714","3.14009627710993","16.4400056096887","3.52374704108159","2.85506865823103","12.6969087534133","2.92168098718281","4.29596693157569","2.90092465806127","4.58789714148811","3.55765842327593","3.33721106169862","6.05389995542715","4.30074903491583","4.19007994119113","2.79044931446679","3.47355222273299","3.7925647537965"
"292","TPR10 Low","2.33200766179918","4.32671279662234","1.28415508310111","1.8538594157703","1.47200396175215","1.31458306194747","1.91939061877479","1.66763194138841","1.59625239523879","1.60003885708572","2.05417223524437","1.74200376933674","1.73092751140878","1.49116157283581","1.29128407809434","1.39146409064825","1.59836064780589","1.56130343692362","1.74240699482631","1.69407605641473","1.65590828449805","1.50928157310179","2.39343913813596","1.60218309205549","1.33773995963561","2.4019468572732","2.08982572866291","1.97114627882184","1.30845771021265","1.57686705633794","1.50949437929235","1.91908899563326","2.54887603331093","1.53416353658728","2.82565582364722","1.5381098184255","2.23359263711716","1.37499414414686","1.83992295266076","1.29802684950316","2.03135500030229","1.68715120679785","1.96207674670024","1.96714183169383","2.14907752524453","1.02581990938592","2.39654312801269","2.80635869852708","1.92936893593318","1.48077852458421","1.74875222111418","2.43473331204752","1.68653502365569","1.13902629514739","1.00550698006383","1.57285414208611","1.90989442364671","1.50451969149215","6.06485095542049","1.55429677014947","1.63646305050965","3.18752219569656","1.56582842869866","1.8547968708726","1.61162333370911","2.39429044601936","1.69884272983604","1.46091387348988","2.59020944402321","1.54295967404852","1.71565839408569","1.35381608351268","1.52267855409032","1.5680675086331"
"293","TPR10 Upp","3.76179876732111","6.29348392426107","1.93375977931911","2.39936365758626","2.57303340885129","1.96349719245125","3.37797910800888","2.63412977282708","2.41847247584899","2.22119720257998","2.88563545920679","2.29057928947141","2.89595498046743","2.33702962172953","2.01301869850878","2.11147486937816","2.72642492736125","2.42682119961001","2.47467698573845","2.88635950061178","2.15331636786263","2.44475918155788","3.98184650479498","2.35938125629769","2.03932932799663","4.10224361515641","3.38711054767345","3.10031660676295","2.24731416283585","2.8502581414188","2.31374732095848","3.46000185755843","4.71556379566646","2.42087617033896","6.29152284255109","2.51184836365345","3.08597764024322","2.51666743034363","3.00895316083131","2.09809162718164","3.03080828586341","2.45230029618251","3.11260166026161","2.89024111935211","3.81336738773879","1.617929143635","3.79487736021427","4.67139705214775","3.1088173238535","2.19266688995535","2.69962453397759","3.65921397105801","2.54658635839007","1.79134625492325","1.52251532020852","2.28280967328935","2.95538098821362","2.30329377775621","8.68010861485622","2.77405040240348","2.47745967006731","7.41739494839869","2.12053122568042","3.19652444863056","2.50412645291727","3.43069076837484","2.52609314808407","2.30503872326903","4.35979811631103","2.88425070211288","3.15547769961463","2.13264252655671","2.35830008289578","2.59074200245818"
"294","TPR90 Low","0.456376727124307","0.561682518215018","0.65531867406081","0.604541515788001","0.612254372873755","0.650029311162885","0.471721249533886","0.49164312495586","0.640541208333137","0.660791088811052","0.662393624923994","0.592305235848666","0.529189643845553","0.700517142410317","0.830389202416717","0.621148700502881","0.485742557637167","0.55918858608505","0.507226573649677","0.49344769878871","0.584258122109219","0.504594815200911","0.352650939801009","0.676027599065822","0.57671876346638","0.455467749520174","0.477998492909219","0.516720155370744","0.515170390457634","0.488666600981515","0.591823228557233","0.535134776079277","0.602522061302382","0.606517724076939","0.376185610747285","0.639945860627571","0.667560816942196","0.646442997888178","0.569024677340018","0.619734031613157","0.465252185874403","0.557725314582685","0.533832908989185","0.561203923200628","0.459010516553473","0.704406548248799","0.324130207793347","0.548664521389775","0.542862831782108","0.550863026936","0.609425752286184","0.448836500443348","0.571337069108766","0.72609220069098","0.782387917325623","0.560377307212753","0.500801948969628","0.613370422440526","0.555118260811067","0.489178378670142","0.598239614744083","0.327042484955678","0.618147044477471","0.455320199338433","0.510628181788634","0.414214153740899","0.534407086149615","0.580530642443184","0.372717856843139","0.589314658097202","0.49294558186332","0.627842707902486","0.584211977938178","0.633594598232831"
"295","TPR90 Upp","0.661159654420685","0.780223748700838","0.987131885524702","0.826164286536851","0.932239115323006","0.917879804875394","0.760055801702823","0.740224293872534","0.939987845839799","0.874238256591658","0.87318918498005","0.764548464930202","0.807100162456999","1.07612775632435","1.21644300508497","1.04765566051954","0.752599161690659","0.867902053903942","0.794848035517227","0.7685775579671","0.742343523922885","0.739633799707296","0.521863527718459","0.984611599292277","0.92176076577378","0.686719815507728","0.730079912966094","0.789842959779535","0.771290738054144","0.79033341722171","0.955657706761851","0.853633447820847","0.932299524623954","0.88920039888796","0.627660293493455","1.01170076117657","0.859422247472144","1.06667799759983","0.878511455361293","0.911585407273445","0.670296246697643","0.831558134445146","0.831373122276298","0.81238860637805","0.688024137529255","1.03195226091835","0.522231721420569","0.849378003388694","0.795203586179263","0.891907286595466","0.945169792569343","0.711913083747763","0.862551357553349","1.12015342072803","1.2495140174018","0.841921819176738","0.804675243657922","0.931118601110264","0.701067988167543","0.766043919067299","0.851028639382929","0.555500251049386","0.889567796688049","0.704383059654231","0.777654842005799","0.688939793844226","0.787457756370873","1.18213099633382","0.714515006149003","0.860057061778792","0.792238283904081","0.96187058751837","1.01206644865662","0.953562138132324"
"296","TPR95 Low","0.430393201764485","0.539645280432531","0.621504606227479","0.52683938931772","0.552102492548318","0.613250778454128","0.41493781054823","0.462976369329465","0.556119434562518","0.60530315763002","0.580213305532619","0.508722449634277","0.439072738890909","0.656801772701633","0.72713837049663","0.621589221514691","0.455462577089601","0.535231653110756","0.389500513604694","0.477108444295904","0.519545268251883","0.424346939365304","0.262274145812556","0.609878849927452","0.489984226401478","0.373692541675728","0.416307583911515","0.449099347837359","0.437184537905838","0.415071551375722","0.545234427086378","0.467067784770382","0.56917561766194","0.539921710507539","0.32918240780465","0.580909549198905","0.693053082109725","0.57339553872437","0.540009050500219","0.530124083959307","0.3917123222901","0.506653259990387","0.408385418909611","0.563967734080757","0.377309230237847","0.618052269375568","0.261938474015203","0.482514876863033","0.497991196209379","0.491767099260674","0.513649660965477","0.386017533170146","0.478052522998128","0.677734237594316","0.784645114306828","0.469139971700457","0.402993083843475","0.497448475130845","0.548941364240479","0.381845096916509","0.51143420760996","0.292091076899903","0.537446081329019","0.399820895712848","0.474408919876409","0.29398234602981","0.471594221524978","0.44614287107817","0.317413924972202","0.543203023668251","0.423362073540132","0.582502299007737","0.513910145813056","0.577585557175279"
"297","TPR95 Upp","0.730026747558974","0.82393617475456","1.03778105771121","0.853121411574474","0.980292394652054","1.01931426833438","0.789991194244359","0.852671146110658","1.00584620486206","0.928654684068155","0.878282531109572","0.807248169330575","0.921015825653938","1.16849161815084","1.29485570542967","1.17502410907822","0.811691351394894","0.992533378641673","0.845866615968605","0.849612845048379","0.712998813736048","0.807429844724283","0.49257195763599","1.07552942347405","0.993188624863567","0.656896439190027","0.807751615667496","0.834447495370864","0.80544702935334","0.921824314480391","1.08732193835757","1.01052779619881","1.08785228304303","0.963136836856424","0.643468162324868","1.06825444827982","0.981102180163745","1.24838068674213","0.972671988412804","0.937145073015511","0.755608855769135","0.862221458472295","0.870526683830178","0.962455807669243","0.710808032342171","1.06124904776927","0.499814644898226","0.995258027172232","0.819898477485494","0.951826848612138","0.996049036423244","0.712899202995207","0.877376871607042","1.24634846560236","1.41461838530164","0.860866824545583","0.828093419468473","1.01925512140657","0.754764096931909","0.777708699919446","0.889649924964704","0.588058134335072","0.893188789629545","0.71064686536745","0.88690805863797","0.656394631646875","0.941553739304506","1.2760269334308","0.758220163801971","0.953053989012892","0.782528555606084","1.09775581294711","1.14355146889547","1.06412386278124"
"298","MU3R05 Low","0.622711542216812","1.01398569738102","0.964423356277983","1.17953834566351","0.728279080541738","0.813199241376464","0.508342710567793","0.513847133237594","0.993362113230795","0.623778925447712","0.702086891944533","1.07479747657781","1.00758991980174","0.948929138872398","1.05195165913241","0.879088793203899","0.672217113736197","0.917327534719091","1.08105950292578","0.284442311985151","1.01913879546276","0.800199695317193","1.05313084294059","0.961957421755503","0.937738064623977","0.686621091381424","0.793569107549208","0.998830132799792","0.589630376743368","0.525417623517914","0.99328135130646","0.854415411038408","1.0006368435119","1.03451887265166","1.42392321628222","1.2039593985533","0.810010016135555","1.1610577124641","0.553279932832376","0.44793671294387","0.822399531898058","0.998205715503388","0.901099962346175","0.550527283318526","0.807633412829645","0.614631755540343","0.692408265945187","0.970471033797426","0.889635473121912","0.64568996105001","0.865642590409316","1.24516273082409","1.07104526737285","0.544715471231684","0.458982685426622","0.270070969802198","1.02487048083597","0.895928947088293","0.841996797667622","0.688728073286512","1.00074477994497","0.773473888299797","1.29312452171167","0.74448383273437","0.561381429660933","0.944882622890102","0.867948525506335","1.25189302325272","0.708115088541427","0.863078204225018","0.957360917050826","0.704483153603137","1.09501525308075","1.11944042004127"
"299","MU3R05 Upp","1.55748648431035","1.66540003644816","1.73915810173408","1.68601834161839","1.62135837227677","1.48412399429173","1.20273438696607","1.10664832736341","1.72773209463461","1.18734170614959","1.24374317274021","1.53627171515288","1.85990468085228","1.88782520330902","1.89208197913165","1.7848892821549","1.53972975510765","1.77914613900755","1.70500443236063","0.976863992284125","1.45170873746239","1.4963870527342","1.73958820793483","1.66502121920908","1.67777244089968","1.52107947999325","1.55286437685962","1.7412771393865","1.50408991277211","1.40396831209385","1.72881798761334","1.87039897848469","2.17271781787022","1.93388263567905","2.40666479084019","2.03475777041307","1.3672830595374","2.08653986903891","1.36884883659594","1.16672147251032","1.47703532560148","1.66264929001227","1.61845250495531","1.13965769527198","1.76837646608703","1.41236925022759","1.34779359569901","2.08810378755367","1.5635229318952","1.28860502938364","1.70139328082456","2.01387404387802","1.92616635394739","1.25948471808052","1.15906161153381","0.724180539891306","1.7769548077611","1.64321180055268","1.40946903779198","1.55383807114565","1.76136396058613","1.89413539566737","1.88680101337136","1.52034127772102","1.36254075001537","1.80617326875231","1.79779116877469","1.85830366472356","1.35660026090108","1.82738767488735","1.87891052910082","1.49944196141572","1.90161660466319","1.87268793188155"
"300","MU3R10 Low","0.823193307024487","1.12187462306554","0.967706425957996","1.11157866999672","0.85959690423752","0.887029383528292","0.674651322910036","0.63621352455822","1.03098120209956","0.821645021906012","0.8790929761212","1.04974954952093","1.07903386301264","0.987410753049114","1.07361056440336","0.99541461596169","0.814345643271056","0.992707395078664","1.04228605887473","0.452328584600268","1.00928240283934","0.855589398606097","1.03813891688866","1.00870928929437","0.999527773154833","0.82706201622348","0.957902430066332","1.01115870152187","0.770590866006071","0.718988667126907","1.00497378727209","1.02350890160584","1.23014738865264","1.06936711479523","1.27445128719436","1.12524476432758","0.923893584482965","1.08785288802939","0.720447141810524","0.55935062987003","0.90188334668751","1.06881224140507","0.969075249771246","0.754121362811746","0.931807074992062","0.779249928901795","0.800481128238781","1.13833004391268","0.971096191774151","0.787456388258796","0.982382537636226","1.164288524619","1.02302575962198","0.738325683430862","0.638299366818288","0.435188535625326","0.989717835156306","0.932160608122726","1.0446852520444","0.857308415032259","1.05996632389136","0.952488887098871","1.17521154671323","0.85984114443598","0.777294250076508","1.05693256824953","0.96646079823123","1.08423450809734","0.829836543123234","0.943807592341128","1.04786092221053","0.831300208919176","1.0569170799553","1.05677521669887"
"301","MU3R10 Upp","1.30847575735182","1.5581737568149","1.42923712269526","1.41305332068036","1.39053025711321","1.30386978013103","1.13756636578322","1.07677564075377","1.46131363239133","1.15108824872026","1.28831173595401","1.38175929596681","1.58160424571652","1.48780694311218","1.56041630142535","1.50418771900927","1.36682530675508","1.49087677939489","1.45463677420419","1.06349067931534","1.29483127701779","1.29966912931887","1.45351457141486","1.4322584214099","1.44666466189966","1.38941782557366","1.48131047543105","1.44844485290006","1.37322506570811","1.38925137812182","1.41496225174532","1.56945488726528","1.88160958176692","1.5032502295802","1.80733668459183","1.66161070395904","1.27822270743518","1.58298328321189","1.30133555751183","1.11847896509387","1.31679017875676","1.44510342045779","1.42545074268266","1.19080684314749","1.46536354840727","1.22006796591552","1.27614775668766","1.84174259749692","1.38704835792816","1.22733617503015","1.48594249301323","1.57226401662802","1.48778938840314","1.23861245977373","1.09284062105899","0.790270568813216","1.50894463940239","1.45951915314601","1.4249041167187","1.40916660633836","1.50357166809269","1.58049632608864","1.52544279685799","1.38534876749923","1.22138493499189","1.46613052836821","1.42355022411592","1.53687652347256","1.25884732553347","1.52866730925988","1.53489992123461","1.36690100581976","1.504001916335","1.54885037710048"
"302","MU3R90 Low","1.02335932200599","1.42402736031228","0.881763371781817","1.08805360620809","1.13352540325304","1.06518380441772","1.05003141435425","1.04177016282846","1.03162975746863","1.07797115210466","1.12728313936723","1.07944104241007","0.927593220568174","1.09261708726319","0.985501616641887","0.864755487138523","1.0101984354549","0.939778713658673","0.949050672192876","0.963066170152896","1.01387539477318","0.921384129245204","1.07727558382597","1.1536124033565","0.843702045161998","0.967602115925409","1.12916956815983","1.07005396336186","0.901153377461883","0.84276504327122","1.0056699220535","1.16545040756244","1.40009481641141","0.952834598295861","1.25200386204743","0.918380655499359","1.10121396498622","0.99238039849888","1.0843265970338","1.07676846075454","1.14310516175094","0.928949663213644","1.06697228861564","1.1111664933867","1.163414433192","0.910819934678456","1.01512412564577","1.24859397233472","1.01403271635439","1.08086771199249","1.10356864280841","1.1988516313538","1.01861258815792","0.987760466354958","1.06850408225809","0.936566626846057","1.03353877283426","1.04021881077285","1.57662204635928","0.979480344019457","0.94316745176375","1.23394471868332","0.886861627043571","0.933862907794324","1.03569127796493","1.03141444019041","1.08600765625351","0.943930190587162","0.898741689408971","0.978956010723356","0.99725360054753","0.987783377494753","0.935459381761671","0.990259372761648"
"303","MU3R90 Upp","1.49282347183602","1.72254515884896","1.27496935325443","1.42638936030823","1.67773505805912","1.46040861467848","1.53696585851872","1.52234854290747","1.53971963408884","1.41255354457113","1.5232602623291","1.38374229139866","1.45768159741604","1.52305545401727","1.37963468083531","1.31891479660541","1.44852308191275","1.45629430075455","1.39079896226071","1.38388181675675","1.29488941739579","1.34920784322065","1.6017111754932","1.58887331952538","1.27713259805122","1.42594265361819","1.60091965527386","1.5373119650746","1.44730579259134","1.3732582435981","1.46678319830759","1.71421099798069","2.03534753819358","1.44951036550858","1.84645120241195","1.42525815331006","1.38098803202182","1.5859280624212","1.60945544770739","1.54500707827304","1.59078289203373","1.33215356228787","1.66485532455154","1.55363930994317","1.65437284439185","1.3023817387875","1.5202648825162","1.82477777200608","1.50525363693218","1.60761347592215","1.73874801118434","1.68399502114183","1.4887233961951","1.46698762979058","1.56738919402795","1.33081712158568","1.50646621706912","1.6314879743867","1.83882862977552","1.56075491193675","1.37911961937408","1.81266093079758","1.31180079411269","1.42272205218885","1.47293961320687","1.57767732232819","1.59195169798888","1.56328862387218","1.43415207589755","1.44403230204172","1.54814940117623","1.504941176713","1.46115124490807","1.40603276851904"
"304","MU3R95 Low","1.05906874760824","1.6607821221645","0.882201127477812","1.10586534828703","1.21279586895345","1.10192327223355","1.13592525542301","1.08766657698043","1.01847965331315","1.10403625726939","1.20354298384937","1.04599019213915","0.926467658472113","1.1541957391398","0.903358876837587","0.892229126782789","1.10795316351421","1.05028933561356","0.833541407997961","1.02609183174518","1.01529681432269","0.93958735317076","1.09064337652175","1.21333237283985","0.75503176624951","0.934685142839693","1.24734022165878","1.10999957219956","0.888800034550599","0.809544468381835","0.998803376422564","1.33040745263968","1.63340820456701","0.973938272202303","1.42381009911327","0.941463098011292","1.19707354022732","1.00513014264944","1.11263167922293","1.00470386093391","1.12281803303002","0.867571137871184","1.11239442281619","1.24399310204897","1.15321145467961","0.811670728789993","1.1260962768768","1.32940403627629","1.07520797481","1.07037940037524","1.18670649433592","1.27271748343246","0.993757767425497","0.971441143388042","1.07744853319072","0.9725191998418","1.01386833588491","0.984161112796792","1.91999072772893","0.996119840010858","0.898508740451026","1.47085134077581","0.823060712139732","0.964753490798264","1.17082042497959","0.964350089571283","1.11059046630583","0.835078042194073","0.948801995596523","1.04718352241912","1.00018510726135","1.04068302289202","0.883502130943628","0.992233745941667"
