"","Names","ALB","ARE","ARG","AUS","AUT","BEL","BGR","BIH","BLR","BRA","BRN","CAN","CHE","CHL","COL","CRI","CZE","DEU","DNK","DOM","ESP","EST","FIN","FRA","GBR","GEO","GRC","HRV","HUN","IDN","IRL","ISL","ISR","ITA","JOR","JPN","KAZ","KOR","KSV","LBN","LTU","LUX","LVA","MAR","MDA","MEX","MKD","MLT","MNE","MYS","NLD","NOR","NZL","PAN","PER","PHL","POL","PRT","QAT","ROU","RUS","SAU","SGP","SRB","SVK","SVN","SWE","TAP","THA","TUR","UKR","URY","USA","VNM"
"274","SQDTC05 Low","-19.7489810367028","11.8137569149797","2.15194626429908","6.62997705689267","-12.7820695655817","-12.3309449675788","-12.194911776213","-31.6556191723135","-3.9805884436103","-10.3393209766893","-3.75292814750732","-3.73381115020983","-25.7486752952549","-10.0026917912424","-9.02657542635572","-18.563892557937","-27.5679348845888","-11.5030709425176","0.299926918521006","-31.3711319315072","-3.74824654450711","-8.00536547167675","-11.0495700248129","-15.2307329657874","-8.02376237174015","-10.4310352371206","-12.7698989171437","-15.9432809072093","-34.2015111082653","-25.3885284277904","-12.3080581671101","-12.3164364542432","14.6017187004957","-9.81504124378163","16.5638396356758","1.15250728950233","-2.95916251224984","-12.2978624302924","-19.2632829919847","-18.2163713283895","-11.4838391515263","-11.0671393653561","-13.2005664225549","-23.1902814318298","-5.12070823914384","-20.2692593071798","-20.4514638701402","-8.87508707029793","-2.58502916514279","-15.8459020578084","-15.5187249765324","6.88159330131948","-3.93887560082663","-13.5182323500283","-13.8291267667879","-18.0238219753211","-6.76188415781394","-10.3406879808474","3.8336210255709","-18.9522730359085","-7.39807741600497","-14.9322484418079","-0.351555928636362","-14.8504796888644","-37.4618953795257","-11.6026412714079","-11.3029328224754","10.0896826752226","-21.2072618570888","-12.3143771565948","-3.79087964297456","-22.8585805521801","-0.416991828464642","-6.73554330360101"
"275","SQDTC05 Upp","23.5226130907917","41.0436401626157","42.1127199330591","34.3207453289459","35.8617342046695","26.3672832398366","33.3973413222204","15.4347011173331","40.5687401901069","26.6239576964731","35.8130793065722","23.9050754776948","24.3898470056373","41.0917698913922","39.6923261360556","22.5733873134584","21.8916661336247","35.5185674363219","44.541880726441","20.1018822817143","21.8842532071219","43.0778359020381","41.3433578378029","41.8158029366753","34.163528722162","34.4027662167981","36.6902930117183","25.6005277732096","28.8224740985051","27.3512482375599","37.720274496651","61.9394479828966","62.0277553453372","57.3891554513146","62.3247000143984","53.8337866713205","33.8475206583081","39.726081556622","31.8014765887327","24.7514174490863","36.991198615057","25.6987266692912","34.1438092637511","9.48201179476007","41.76946898275","35.3380890358063","31.7062466893514","58.1602994109623","36.1828592307365","34.0980424485118","27.7814456661493","50.4335770342452","36.4099475327513","42.0008380140632","27.9674805334092","28.8521080755465","44.3042766234897","38.5738753913804","28.9285102814284","33.6001857029999","42.476705101721","38.7017165356099","49.8152475582521","24.6543771284305","22.3294914927002","35.6529509901484","35.6184516768877","49.4972133028663","31.9236773939646","41.5567859980435","47.2753130168681","39.903402244939","49.3288998890269","47.2516690938508"
"276","SQDTC10 Low","-18.2998927872388","13.4461553869966","3.45699420737988","3.33899205671165","-14.3242492652943","-12.1414212506748","-10.5939691661959","-21.1204084366185","-3.03337549082339","-8.23101405424127","2.96241121169443","-1.85469229912644","-17.1094503317943","-1.18912763600119","-5.14511315511946","-19.7158145017834","-16.7472886639856","-6.78554466393504","-2.29377491987032","-20.82680800804","-2.47047342149892","-2.55703460506085","-4.90644135629669","-9.35149776457119","-9.04773439639211","-3.75163444204152","-5.97500589997946","-11.9683399643493","-22.5920154309933","-25.0077541002313","-9.29189767830202","-3.13037094844736","13.029552904611","-0.082263440457691","7.41378829427621","1.71906418351547","-1.0881799717851","-5.13873126276442","-11.7509253263976","-15.6411706772031","-6.45761249999256","-8.03978110841036","-4.57251102130392","-21.1857512410475","-4.60090792234343","-17.9592812984254","-17.1471794411427","3.81642357407042","-0.15043226777137","-13.5655115716369","-11.4182080410491","7.80743110056979","-2.53102462572635","-12.3609792327201","-10.1613293782611","-14.030424697679","-1.95841452233588","-5.13398432647561","7.60398837761047","-9.55195695095236","-0.295757913204611","-6.14122454053152","9.03731409168687","-12.3412884166168","-28.4107545896746","-11.7603136668681","-15.0805647811289","9.39889477143585","-14.8977012185012","-10.7224689100269","-0.449885756542272","-12.1506775662237","2.21138689065166","-3.29273547348521"
"277","SQDTC10 Upp","18.6713443552527","36.8754821932101","36.8015085678378","30.9674090905498","31.5976487965502","19.0142990314641","26.541147899695","16.1202582231712","34.6295774353666","25.6523533278163","29.480602091857","23.5672122983942","21.1896745078079","34.001278214335","40.5855410693965","19.1668571161722","22.4335691293478","33.7593852439529","32.4998633513186","15.6402504224478","19.3704485192272","33.1875149185394","30.7730595574641","29.4488313241436","30.8870100224281","28.9477432130612","34.2915144991612","22.8403524798408","24.7134063506588","22.534279192773","31.1743291988435","50.0058077776604","56.3860494779405","49.6698809100961","53.4535556288767","45.4850755209654","26.2189930491041","40.5379096544982","28.1192259701477","23.7597300051454","32.7698857259489","24.3360494895531","29.3589957040842","8.90394493679644","34.9042189008777","27.2431047336993","21.5907616480642","53.0832017171993","28.7496779307201","23.2304104521402","27.6233037266563","42.2553875364106","32.0095772344807","29.4907619419976","20.3863917907214","22.8997010153836","34.4432149529413","33.0458754216956","28.9518975950981","30.429457257292","32.3320653620043","35.1162649663033","39.4033829242002","22.1483408076975","24.4937386344616","30.2727014127604","28.760048699263","45.2106973920148","24.3855133004039","33.8729789307082","43.0605727723355","30.2838304121298","40.930744656248","36.5366176081309"
"278","SQDTC90 Low","-2.22074778054045","22.1735976003682","-2.71526082161252","-3.54940625613861","7.87315838372379","-5.92812840859569","0.326816990141953","2.21107458986402","0.90644893111609","3.81813744934558","2.39831213814399","-2.3191085082771","-9.94309758451836","-4.93769761297375","-2.72969711659098","-24.327365316341","-6.28523565126881","-3.19434804882353","-6.68494108382053","-4.68783258700812","4.23346805007903","-11.0753448014288","6.3781839922471","-2.02055134204885","-9.93851922731146","-1.82838276032986","10.1016197204788","2.98238961422413","-10.5116072259781","-28.8973043507986","-0.423114963628485","-2.69065478857367","22.997152819925","-3.97977029318513","-4.17786846474742","-2.66679425297623","4.70116614585642","-9.08283890569776","6.2799728575444","-2.76509547890361","6.06596866078962","-11.1849821640121","-3.5744376999417","-3.23269285332911","-4.21044172844613","-3.75692886994552","-18.254984483107","8.9060299304336","1.00685379654475","-2.89379250482845","-4.66476434783605","-0.404925686728962","-4.17963218316608","-3.96894723986472","9.45034787572479","2.90324985089227","-10.4843821300207","5.06901523146551","47.2740026793264","-3.00751323075805","-11.532526641677","4.96182388851992","-5.83895478320684","0.74107501855077","-7.02434608666115","-14.560170299227","-10.2780008696613","-10.4820160596834","-10.101904789222","-16.0966746106304","-12.9515377096713","-4.06434967334305","-14.7618206798839","-9.09690508179246"
"279","SQDTC90 Upp","37.4540040056624","53.3609061346656","30.1379674781741","21.7882711947747","40.9118073007525","22.25842177798","41.0622355485112","40.5703540823426","31.1790086897969","37.6161316342133","36.0118046268256","23.0454460059195","20.9760378596239","32.880029306328","37.3617258288563","23.8932344756932","27.7490595795034","23.8368823826493","26.6546799931863","40.6912156099126","21.967453372897","33.7062982181691","43.001431536874","31.5543962833363","20.8454956641905","34.8879672324421","43.9532655950253","36.4230546048829","26.5500872724597","22.1353117204332","36.3018376657457","41.3589904609165","51.4740429162653","25.3702156485699","41.0689414132141","31.0520473988705","29.6609974264089","30.770161933913","52.4136843824865","31.8841677816433","44.9450376558886","18.891164827041","40.7595193153756","41.5577523278257","34.2531757751439","31.6334678067377","23.279600161524","47.6173420881561","35.6720761774963","32.7990884447935","31.7205128079749","30.9278579296485","33.5711181776625","37.2688469265559","42.4262115094037","45.1819140992297","29.8393513957664","37.1116201588943","74.1420340101035","38.0817920873595","26.2859922285889","49.1635029644206","27.3439864316853","33.7091377376543","38.9797813060133","28.8915035234436","28.1480577499358","28.892604972254","40.191044642492","21.190439120987","28.2904696923436","35.3456029277978","25.4345845892702","38.7371341918619"
"280","SQDTC95 Low","1.14396867092769","23.4502395250388","-1.94130093040486","-0.668128524783663","6.12822317256376","-6.70154664884564","3.42959551735745","1.56046070010653","-0.479400217840539","8.08469578691356","6.7740691838407","-1.36856158169796","-11.3797550223147","-2.37395326298469","-10.4706571957901","-27.8321744145283","-4.22175367024763","-5.28964679257652","-10.9453155072785","3.19018323662245","4.75856249843264","-13.2934917201365","6.72281796784507","-1.29604821651995","-9.13086619466798","-4.63535715652043","6.76871499206943","2.09547269222235","-13.4570433749129","-30.54145543965","-2.34792114489413","-1.48986776854277","20.5183648243956","-6.59099675920068","-8.8675067892831","-2.00225527383642","5.53697221051518","-12.3489840253267","13.5364357328794","-8.50867411270322","4.39418148786465","-10.5664442220993","-9.95415622363997","6.05481081892327","-9.54138975589312","-5.52694528755124","-20.7017721848773","5.05620913236351","-3.59591386851378","-7.19921454756172","-1.7671875714373","-4.64795750352668","-6.03638275553822","-11.7191641021011","13.7606744496961","10.0595997820178","-14.7773865456895","5.50926122995477","54.5492612380377","-0.229304240997653","-14.5589112906796","9.06089818859815","-6.91692834859295","-1.62701485122914","-2.9167868564279","-12.2029159056556","-11.7697949016592","-15.8218335544032","-7.13999583354461","-15.4522057705539","-13.1217631607283","-3.76237231229741","-17.3504496923184","-7.5762562111723"
"281","SQDTC95 Upp","45.0996861641851","66.0492979085088","36.7262624135621","29.5587770131467","46.2266669048473","27.3582528460819","50.8291661620991","52.3665510082447","35.2918524270668","52.3133181734678","42.0325393632421","28.9259011632273","26.3787179655963","37.7217053266579","45.5974932437891","32.7522347079808","41.0393879303111","31.8389512068564","36.3349510864769","58.3534417388779","26.5477206686228","44.8330888252497","44.4356562622316","33.2408663071899","25.089043569202","45.4013567087619","54.3257398828638","43.5319105513775","31.5997488333016","28.9227784975286","44.2454236162107","50.4480182311904","56.9022293703788","29.2750511334822","45.1592962958922","36.6542431597702","38.0037659169627","42.8411610429037","72.4596352301331","38.4899272925713","47.8588576665887","24.6421111036132","51.2731545555116","47.5234581082193","35.1284450359531","39.8783078496328","34.1824504286249","55.7867243113111","41.1218769845358","43.9645481001123","42.4693046016189","38.4771177830013","32.5195119628216","51.8239254806431","55.3163033972096","55.8403307566296","32.242976840028","43.0231503346305","85.2746346255298","49.494268225217","34.483969841095","65.844141790167","32.8281485119078","43.8828126699302","44.7618539536121","37.1362477410058","35.859701639906","29.5115768959298","46.8360390077722","28.8875354886604","36.1988596146541","34.1484686559519","31.8667849403356","43.3407955347848"
"282","U3R05 Low","0.918537237271239","1.57593640990336","0.67566465745874","0.967613851048907","0.640553228435517","0.579736095699082","0.899595109833039","0.64963252271892","0.842484465255947","0.751170571250744","1.19605761118645","0.859138264683089","0.572487987882306","0.711826434316136","0.493928410021202","0.423517748281838","0.607914392636268","0.701629619132744","0.894298683900279","0.778177907575394","0.820316968413717","0.709909806859403","1.10599261768655","0.778870000829558","0.669771387537193","1.0267110008986","0.881574699473623","0.650375591438001","0.500341989277776","0.942099121919762","0.760355490824092","1.11546598077258","1.51517397526831","0.626878097255784","1.29654543754109","0.796082321786742","0.973173934781551","0.724552473290236","0.73319350148305","0.818172893358533","0.966902001314197","0.703389704593074","0.734762579937524","0.726220588726333","1.00046170182411","0.541612204472601","0.947621189421992","1.30265078182493","0.704203770626411","1.07200586964163","0.75529203787978","1.27788143468886","0.802651238664881","0.687154137482654","0.486309998287237","1.18287840657713","0.918294483114217","0.753591667896951","2.35820705965321","0.704480458631558","0.798540249406925","1.26551220202203","0.937355323566152","0.785078140075531","0.600863991197512","0.873436803037942","0.923939299733002","0.96361244482528","1.25167979386626","0.731922699034498","0.772487097382965","0.607835177299588","0.770827286559576","0.985030885145304"
"283","U3R05 Upp","1.62258833670295","2.32319921015727","1.22804340359296","1.34739296579257","1.34210247287362","1.18241684341214","1.8175205918739","1.29702149300134","1.4771831662464","1.23996983116078","1.92379167339311","1.26123862325064","1.22488955790877","1.46293978288506","1.07518199656884","0.955885920046215","1.3179709571656","1.45783085637727","1.51021231996823","1.63206532942965","1.20766284223172","1.41490287208665","1.93310459639345","1.39335790096362","1.1863369245345","1.73037273845698","1.72624294190937","1.25353729621081","1.28616302097994","1.86878044633266","1.38385100067681","2.53658812112233","2.68544657619015","1.38453030467342","2.35006880170271","1.58076782609211","1.52047159879434","1.66418107063177","1.5248674553987","1.49990905508032","1.84399505730376","1.2376323279562","1.36404750914728","1.30919185123405","1.9296143361584","1.29001222505203","1.70840197755801","2.55998478182366","1.53506099921125","1.82290606189534","1.56493040002599","2.03686311100649","1.3721114067174","1.45823803848426","1.11367430042016","2.19021080997624","1.56457091199404","1.40779753549648","2.96298557826176","1.55502491356451","1.53343018966876","2.5305491159337","1.50084954904251","1.44075694013695","1.26626933109689","1.54263605697774","1.5423562003469","1.67024585239669","2.29577915196678","1.49804169863246","1.52834810436875","1.42105741473178","1.58882022563708","1.95962056517196"
"284","U3R10 Low","0.957605333414752","1.46070550208946","0.761865089038341","0.93351126025782","0.686282334373045","0.677858602866566","0.950711893732306","0.774499407641418","0.878256588414472","0.802398922076629","1.27726849906003","0.901777267419511","0.699230284361837","0.839548900293706","0.54781354472304","0.47418061386877","0.788592970869901","0.832718415709758","0.879495256958727","0.903172533001522","0.87353882311794","0.791016556148029","1.11771107238211","0.81683604111532","0.706462408087504","1.07349065131539","0.981480477520999","0.741533435476122","0.61522561998246","0.956727041863704","0.813505351057757","1.15569972900197","1.35686893997516","0.719821124308096","1.16013920354837","0.832638335732569","0.98504548119473","0.843566855740115","0.839727751119839","0.870945343455732","1.03163523667052","0.793128554262864","0.842692892558221","0.802493659691277","1.02966452306779","0.61501956539777","0.996705738038424","1.39175759058185","0.830987927871391","1.00560478021476","0.861557507051574","1.19276627363988","0.842652653186832","0.727069709806824","0.622277864356873","1.20372251208437","0.962000037029572","0.838441426530688","2.08139198345011","0.852016550862705","0.905084121144376","1.3024744855979","1.00204945739482","0.859723148826851","0.752534456356022","0.906070221245937","0.900364224951818","0.986254643039023","1.29192951579321","0.748536211582879","0.824293428373165","0.75009861990877","0.842220925789012","0.995922225427053"
"285","U3R10 Upp","1.45715078554182","1.86645220300281","1.07553018738571","1.212856460945","1.22436175951959","1.05869302728472","1.5001376938844","1.27191484805192","1.31997609580336","1.18571680139597","1.6618666777492","1.19258959175138","1.16811185930558","1.29696991958438","1.07337572726538","0.862321443006381","1.27697212843261","1.27013178447184","1.30155447611611","1.44533245759155","1.1270182899322","1.22353712162751","1.5876079993455","1.21632296029483","1.10737647794674","1.5481929896963","1.47940681703334","1.15616369547701","1.21131147459491","1.5482543607829","1.24471522168187","1.82966468020454","2.01553072241391","1.27916437259022","1.91048994531902","1.32317668960227","1.34166826133083","1.46641579900947","1.38295177081447","1.37291644844191","1.54036865035536","1.16295747075904","1.24167214100411","1.22972044525598","1.49901759345307","1.10055644700834","1.42180996119201","1.96535956336713","1.21759231526443","1.57677574858994","1.38965197969922","1.64063045374571","1.23858688466019","1.21887999926512","0.979006990960872","1.79389037805672","1.34820909751412","1.25432031703894","2.41730271654894","1.3286873223825","1.25394102438555","2.06736124289249","1.33488991833112","1.30538897870882","1.23152179482775","1.33504110104182","1.36969904909529","1.43816115930237","1.83141732152273","1.35049162798931","1.40311614601082","1.21635679513699","1.29476608787391","1.54066322635288"
"286","U3R90 Low","0.883047921790097","1.10129429253928","1.32209817610624","1.08999268201883","1.40362308962194","1.21641053560141","0.966967449804394","1.00865024784624","1.15176787353177","1.18840403631538","0.934474174101599","1.07937673976002","1.01700092630905","1.14797554762865","1.40580209586979","1.08481191971741","0.987673068763991","1.1440465581234","1.03417494857514","0.881110807866248","1.21005821501014","1.15399766297667","0.960129783018566","1.19598586246194","1.13375701681774","0.901186032288482","1.11580475652002","1.1750269804397","1.06816875933356","0.625707195264264","1.11834892611858","0.823206950800016","1.16995677525504","1.35960911123371","0.883229299468543","1.28582679599723","1.0701756569142","0.981044977219315","1.14459884170371","0.970271354907337","1.0650606080036","1.05396269759777","1.13272649951004","0.948420226414657","0.953116904998333","1.21304548351467","0.707028115283733","0.91460887465634","1.23139219949174","0.786916957807892","1.01641021397724","0.879582671704491","1.14461799700923","1.08982593059535","1.40333903513602","0.778437264350161","0.941127518096206","1.30060201771247","1.00990581386609","1.0401519580267","1.01754721109812","0.767295441275821","1.09374007617065","1.03878280959523","1.00912733701684","0.848811149566278","0.848768713053861","0.908396540653851","0.624287217791943","0.953282148081604","1.02311699098895","1.12822707221769","1.04594107707724","0.921631845126326"
"287","U3R90 Upp","1.26032353471181","1.49124411283623","1.80327847215843","1.46919910706159","2.06139582789132","1.66565306640993","1.43548503560605","1.50045466077213","1.59785587093596","1.53750290992413","1.21384890978058","1.41816097858472","1.41762293307909","1.63105724020666","1.99049783993989","1.97726288422888","1.40640344829729","1.55173882839648","1.59063040064062","1.26046221551016","1.47268439398875","1.65448628672733","1.37184136146747","1.63832674260405","1.66968997271942","1.31570814960636","1.58813717980758","1.71189412310814","1.56962354004704","1.02897091261408","1.66706756217676","1.33774172904991","1.62913942784561","1.94337068617873","1.47790694649309","1.89101306831019","1.36184810672383","1.59244009994596","1.59490226642571","1.35724893540318","1.46901527994366","1.43415449079583","1.66704107888529","1.37866790640815","1.41991698233462","1.73543868405791","1.1114471132949","1.47857338642815","1.65130662558014","1.27370391221383","1.51284193608303","1.33074322316392","1.73081544646976","1.61486313133683","1.88429630426483","1.19641245158884","1.47744868489436","1.82387357804095","1.28161967887996","1.55571158076414","1.48339985246011","1.2660083063794","1.53777773964754","1.44054525527903","1.58311355481087","1.45748154195422","1.37513879987411","1.85012662285163","1.20060131733464","1.38065604522957","1.61652939462751","1.70496356800427","1.66046696644701","1.36997145728551"
"288","U3R95 Low","0.900794117065719","1.21617473325106","1.5145173812354","1.15226646490969","1.59264707893215","1.26808227134818","1.01685439767385","1.05981353093161","1.20992960702457","1.28034131312309","0.9710715574644","1.13235090477384","1.00893895638925","1.18384350054072","1.44329864590204","1.06019042893332","1.05846301828692","1.2169720525188","1.00702334254103","0.916361223587492","1.26198524331072","1.17752603869128","0.906916942520479","1.2037656990021","1.14976267022066","0.867353094565187","1.12278690895983","1.2335279433724","1.03455534846157","0.60955566064612","1.18945069298835","0.786739785676513","1.24938327750119","1.42972374625102","0.814423866383829","1.34882885597725","1.09449157076214","0.979652246249014","1.23643724895948","0.904830152733464","1.00567241572156","1.08513098659082","1.1453285237847","1.02122327388308","0.863545016843522","1.25041962136035","0.680435700296941","0.88965321346808","1.20933830859","0.735816293858936","1.06842521899383","0.798575723818367","1.14303587785828","1.08603799361894","1.63850568003174","0.803701790594274","0.880985145559728","1.32575203933666","1.10248560243506","1.12128024069781","1.00254138666234","0.792208809381767","1.13110754419211","1.01533601193581","1.05617339067638","0.905503491772713","0.82674640461186","0.838404368558289","0.572192481044555","0.98793666747062","1.05849640267946","1.18520024963752","1.08174119721013","0.926662059448761"
"289","U3R95 Upp","1.41609469287736","1.85614410270589","2.22305070163897","1.75175591937095","2.53308218010675","2.01950953841674","1.71697957197767","1.87892041444029","1.8558846973784","1.90110760345354","1.4192084307837","1.62915964841664","1.61807943953288","1.88620497244937","2.49631194104138","2.4126444755228","1.67571539995253","1.81261661671643","1.92724502771954","1.54562435014548","1.73742152829712","2.04826339104497","1.57411761833437","2.05877045465501","2.02863323292114","1.58622806819327","1.95976133888124","2.13416686670422","1.8623634726991","1.08616091067411","2.12760215108072","1.79022148410807","1.9919490374036","2.31414754655046","1.65562944804766","2.23015263019837","1.5844529510155","1.96311278828911","2.03122291722073","1.56787218363247","1.76885640343437","1.71463799120701","2.04317314563214","1.66547318809814","1.51836912746692","2.02985330825903","1.27671397711191","1.72600067704573","2.01219545998114","1.47825527557268","1.88625828062972","1.56810881420254","2.00472147826407","1.98266471594615","2.47669390880057","1.39126313135494","1.6714597355334","2.30095904985951","1.56044390208131","1.93079023008151","1.75727479869979","1.57415990859079","1.9533205754342","1.82456841006434","1.84735709627703","1.66754898489519","1.65691227480706","2.10378567083465","1.35609862876932","1.61281975081434","1.89446405030135","1.97209735300146","1.96879076121617","1.51775405327955"
"290","TPR05 Low","0.911279532105976","1.62876676338813","0.684621780445905","0.956195047837969","0.656176656688719","0.600138801357009","0.886602681040561","0.650760980160176","0.824308826922047","0.762857446979348","1.20615262485901","0.851635721816004","0.62402220069174","0.730759349424928","0.518283356663157","0.436517076211527","0.635080340040072","0.727181412642385","0.889194455775486","0.750052148421623","0.824645790336116","0.722434851141681","1.04554696218401","0.761029999252806","0.687277688868351","1.00800261921943","0.842420542369068","0.651176776139523","0.512173153688823","0.90295213041561","0.746024562796011","1.09884029675449","1.45402472194713","0.624348619031225","1.3122397123482","0.784159185518664","0.94785569290793","0.73147108803441","0.759470627004924","0.811339095069533","0.965701143143966","0.705560629525243","0.742421401216987","0.733933897481104","1.01549377541232","0.556938209709191","0.934818994394408","1.2619968656065","0.700983441329531","1.02074328674328","0.766162960028782","1.27949518679085","0.790352387893642","0.704416392069888","0.518619094849413","1.17531452663187","0.901575937036093","0.768278756905989","2.50986883998412","0.698544476369245","0.805185947586035","1.18073883452263","0.933397801741709","0.768869671756586","0.607156854964494","0.862018452166453","0.904083436496703","0.950915798723974","1.1584100710779","0.727557425209044","0.776916775866189","0.648186921114571","0.761281962592284","0.968404264773038"
"291","TPR05 Upp","1.7127266352691","2.51081872393516","1.20651061089985","1.40692290672874","1.32368567557575","1.15852181784246","1.92022233352466","1.29813551673991","1.56194725212466","1.22418383466297","2.00856176620027","1.27119532269021","1.18765675811556","1.47807228914028","1.06992528260435","0.904564163478464","1.30174020576232","1.38747040331462","1.58507626734353","1.63669206179761","1.19268212433297","1.40414867080464","2.04592820822324","1.43348979888818","1.16076497052617","1.89638558425561","1.85652413578943","1.25551848006117","1.24501167315348","1.94684771061163","1.41803910504988","2.85259313861802","3.58800822145803","1.39486034044659","2.82038681495572","1.65108541101364","1.57036983634133","1.6201172112989","1.48432859124059","1.51209705507655","1.90501217801064","1.22666115909996","1.35905991072684","1.30224752106586","1.90585575471342","1.27539688172801","1.75594111538763","2.72739579824743","1.56705376875052","2.04746617905675","1.58095355777595","2.23882935317754","1.42342239708935","1.43615666773253","1.06419890540656","2.32820891441537","1.59521568245264","1.37865815995182","3.71026568062619","1.58925548402021","1.51291917445777","2.97680182355482","1.52459645413415","1.50369798093062","1.23583036937318","1.58436478574357","1.60821939695838","1.74433993902665","2.54183939147639","1.5455393124324","1.51889161213186","1.38122122282167","1.63294717836349","2.17788506912945"
"292","TPR10 Low","0.957917525735831","1.50457211393779","0.759033007526501","0.929367314228288","0.696555455275667","0.692871620912576","0.914097379992762","0.795193396150469","0.864046196302747","0.808662921013271","1.28359448854639","0.903101413061894","0.715630799734887","0.832460369957845","0.574067283038075","0.495197145017682","0.789163867167709","0.84230703084014","0.881094815837183","0.89915115617181","0.874308141398418","0.773456384898125","1.11172174992084","0.821195854645575","0.715856052115038","1.04799336124666","0.95804629656821","0.740654362675863","0.651385531013881","0.9517173690979","0.810656940606826","1.12384625775854","1.38589321674393","0.735015440962351","1.1530891891026","0.823567005263392","0.977206019250433","0.845692272224887","0.840157548147268","0.8696917523264","1.00913680548247","0.801739751178152","0.844884538923628","0.799015481410489","1.00415040070221","0.627287054366164","0.982371702186465","1.3494947454999","0.833000332836873","1.02479519898333","0.844424290161676","1.19286033378511","0.835856007737829","0.719046984974153","0.645127142705416","1.20518956259376","0.953632399345822","0.842866726509501","2.30316057554554","0.841878299324842","0.89455723854834","1.24706647326813","0.985377715405184","0.842992396658791","0.763579629359587","0.900944632208397","0.901869017493513","0.976243434658941","1.27219343890248","0.74836164253255","0.832183750071285","0.756336148707497","0.819291472042751","0.965876955213117"
"293","TPR10 Upp","1.44310735267098","2.07960423715866","1.07069823726565","1.23848546003351","1.20896450340265","1.04789915824682","1.56026244956567","1.2378676385069","1.36318311805097","1.18184558771906","1.77625962866439","1.19189202553732","1.14952286869135","1.31064692113304","1.030884195917","0.847295132590675","1.26170956720186","1.27285187106019","1.30530335289656","1.45473491694416","1.13180766837281","1.23195433904031","1.69133064748554","1.21111468032717","1.09990858089548","1.6255271484406","1.54386938139804","1.15316520137301","1.16743923329016","1.59482723740205","1.2432150067192","2.05024504481955","2.42579762502721","1.27392237522619","2.15200596843982","1.35527589327278","1.37209853045009","1.48675198533745","1.38829679276707","1.3842089120383","1.56766532798879","1.13413678624575","1.24595449845813","1.22296754245036","1.59263505191661","1.08881280928135","1.4777085311292","2.20764423835719","1.21079694510048","1.60374417699956","1.41926614698392","1.76813573865697","1.25204876748094","1.2400694653929","0.963970616234868","1.90088399632591","1.41413952908925","1.25946713257235","2.92812298238838","1.366451107501","1.27792222458507","2.38083169379877","1.3707880805655","1.3378095046422","1.21972799953874","1.36846406055025","1.38028489291041","1.50667245739121","2.0663232606317","1.36665830171228","1.41832795430572","1.20990630842969","1.35342280658969","1.66867094812444"
"294","TPR90 Low","0.86731900582526","1.08408009737472","1.34370866245349","1.0833118176106","1.43977349828603","1.23642120274474","0.961157059111201","0.992723937654597","1.15582358561711","1.18616955048795","0.926888217063334","1.09470284769307","1.0102048818573","1.12633802004825","1.3839619364091","1.04742863594001","0.985142917056357","1.15195320479646","1.00780399665125","0.875639223393048","1.20318167888092","1.14916025582716","0.96180922117353","1.21420737947634","1.1204188547411","0.892626963484077","1.12332932771534","1.16473557936367","1.07091631278893","0.634711179802702","1.11335288245682","0.807569575095289","1.16139126740936","1.36415616854186","0.867276276846101","1.28276176674469","1.07463205356355","0.970742215306205","1.13352984691128","0.965504218087645","1.06871209376833","1.05535210927167","1.12197554796558","0.915570637509307","0.940275006951594","1.16830549756012","0.73298798698723","0.905230555836568","1.23327311569952","0.795701205644999","1.00650867444728","0.876555322708547","1.11097552492923","1.07851546903314","1.44602454063263","0.748945004345791","0.935792468578103","1.26929547195979","1.01610943625647","1.04481706775079","1.01914236450306","0.751769955627159","1.09805595442213","1.02917660960735","1.00152307083367","0.855035269467947","0.841907559418625","0.884420647053016","0.617425677758455","0.940942354004169","1.01272604743959","1.12601715168006","1.05593041019344","0.920750202338757"
"295","TPR90 Upp","1.29900320817865","1.58653773495605","1.98774049585632","1.54636759328354","2.46182165909292","1.78926114501121","1.49151828906782","1.65089167979998","1.70564709725069","1.6647252014577","1.23300771287665","1.46075361548051","1.47669910486959","1.71823277214046","2.25001935237631","2.17037761977826","1.44923005067766","1.70312876834387","1.72634109861436","1.26527504435621","1.57567463241249","1.81400555093235","1.40376075578616","1.80649565827775","1.78023352532698","1.3576915454184","1.65143141502856","1.8395270826531","1.6359143453354","1.01653826909242","1.84228506806467","1.36876625984209","1.76394692584241","2.1724060519504","1.52679486260939","2.06863101708006","1.40933664862622","1.73752169882766","1.75136959775267","1.40253349865959","1.52296323261549","1.49804665500258","1.79043867606878","1.46739961021775","1.44207692545732","1.90833644971116","1.10549876581819","1.51660522862335","1.80404078475746","1.25713927665492","1.58715094560822","1.31538140218908","1.88879258365834","1.76428430944303","2.19877568354284","1.23782938145156","1.50953753389647","2.08348084901039","1.3160599267687","1.66887619947111","1.5663915368885","1.28957759137389","1.66872393541112","1.51343123513644","1.70220211900156","1.43363238511533","1.41465673922747","1.94731571661127","1.19474937942237","1.43418199634813","1.7356024908386","1.84144299618959","1.75977295757167","1.3747230995408"
